function,count
numpy.float64 % pandas.core.arrays.sparse.array.SparseArray,1
numpy.ndarray[pandas.floatore.arrays.sparse.array.SparseArray] = float,1
"numpy.array(list[Union[numpy.dtype, pandas.core.arrays.string_.StringDtype]])",1
numpy.array(pandas.core.arrays.string_.StringArray),2
"numpy.array(pandas.core.arrays.string_.StringArray, dtype=Type[builtins.object])",1
"numpy.asarray(a=list[pandas._libs.missing.NAType], dtype=str)",1
"numpy.asarray(a=list, dtype=str)",3
list[pandas.core.arrays.string_.StringArray] * numpy.int64,1
numpy.array(list[pandas.core.arrays.string_.StringArray]),1
numpy.ndarray[numpy.ndarray] = list[pandas.core.arrays.string_.StringArray],1
numpy.concatenate(list[pandas.core.arrays.string_.StringArray]),1
"numpy.array(pandas.core.arrays.string_.StringArray, copy=builtins.bool)",2
"numpy.argsort(a=pandas.core.arrays.string_.StringArray, kind=str)",2
"numpy.ndarray.searchsorted(numpy.ndarray, pandas.core.arrays.string_.StringArray, side=NoneType, sorter=str)",2
"numpy.repeat(a=pandas.core.arrays.string_.StringArray, repeats=int)",2
"numpy.repeat(a=pandas.core.arrays.string_.StringArray, repeats=list[int])",2
"numpy.repeat(a=pandas.core.arrays.string_.StringArray, axis=int, repeats=int)",1
"numpy.repeat(pandas.core.arrays.string_.StringArray, int, foo=str)",1
"numpy.ndarray[slilist[pandas.core.arrays.string_.StringArray]e[NoneType, NoneType, NoneType]] = list[pandas.core.arrays.string_.StringArray]",1
"numpy.array(list[Union[numpy.dtype, pandas.tests.extension.decimal.array.DecimalDtype]])",1
numpy.ndarray[int] = decimal.Decimal,2
"numpy.array(list, dtype=Type[builtins.bool])",5
numpy.array(list[pandas.tests.extension.decimal.array.DecimalDtype]),1
pandas.tests.extension.decimal.array.DecimalDtype == numpy.dtype,1
"numpy.asarray(a=pandas.tests.extension.decimal.array.DecimalArray, dtype=numpy.dtype)",1
"numpy.ndarray[slilist[pandas.tests.extension.decimal.array.DecimalArray]e[NoneType, NoneType, NoneType]] = list[pandas.tests.extension.decimal.array.DecimalArray]",1
numpy.asarray(a=pandas.tests.extension.decimal.array.DecimalArray),1
numpy.ndarray[numpy.ndarray] = decimal.Decimal,1
"numpy.ndarray.sum(numpy.ndarray, axis=int)",1
"numpy.asarray(a=pandas.tests.extension.decimal.array.DecimalArray, dtype=NoneType)",2
"numpy.ndarray.max(numpy.ndarray, axis=int)",1
"numpy.ndarray.min(numpy.ndarray, axis=int)",1
"numpy.ndarray.mean(numpy.ndarray, axis=int)",1
"numpy.ndarray.prod(numpy.ndarray, axis=int)",1
"numpy.ndarray.std(numpy.ndarray, axis=int)",1
"numpy.ndarray.var(numpy.ndarray, axis=int)",1
"numpy.ndarray.all(numpy.ndarray, axis=int)",1
"numpy.ndarray.any(numpy.ndarray, axis=int)",1
"numpy.argsort(a=pandas.tests.extension.decimal.array.DecimalArray, kind=str)",1
numpy.array(pandas.tests.extension.decimal.array.DecimalArray),2
"numpy.asarray(a=list[decimal.Decimal], dtype=NoneType)",2
"numpy.ndarray.searchsorted(numpy.ndarray, decimal.Decimal, side=NoneType, sorter=str)",1
numpy.ndarray[numpy.ndarray] = list[decimal.Decimal],1
"numpy.asarray(a=list[builtins.bool], dtype=Type[builtins.bool])",2
"numpy.asarray(a=list, dtype=Type[builtins.bool])",1
"numpy.array(pandas.tests.extension.decimal.array.DecimalArray, copy=builtins.bool)",1
"numpy.sum(a=pandas.core.series.Series, axis=int)",2
numpy.ndarray[numpy.ndarray] = list,1
"numpy.ndarray[slidecimal.Decimale[NoneType, int, NoneType]] = decimal.Decimal",1
"numpy.ndarray[slilist[decimal.Decimal]e[NoneType, int, NoneType]] = list[decimal.Decimal]",1
"numpy.asarray(a=tuple[decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal], dtype=Type[builtins.object])",1
"numpy.random.mtrand.RandomState.choice(numpy.random.mtrand.RandomState, list[int], int)",1
numpy.asarray(a=list[decimal.Decimal]),2
"numpy.array(list[decimal.Decimal], dtype=str)",2
"numpy.asarray(a=tuple[decimal.Decimal, decimal.Decimal, decimal.Decimal, decimal.Decimal], dtype=Type[builtins.object])",1
numpy.exp(pandas.core.series.Series),2
"numpy.add(pandas.core.series.Series, decimal.Decimal)",1
"numpy.add(pandas.tests.extension.decimal.array.DecimalArray, decimal.Decimal)",1
"numpy.add(pandas.core.series.Series, pandas.tests.extension.decimal.array.DecimalArray)",1
"numpy.array(list[Union[numpy.dtype, pandas.tests.extension.json.array.JSONDtype]])",1
numpy.array(pandas.tests.extension.json.array.JSONArray),1
"numpy.asarray(a=list[collections.UserDict], dtype=Type[builtins.object])",1
"numpy.array(list[dict], copy=Type[builtins.object], dtype=builtins.bool)",1
numpy.array(list[pandas.tests.extension.json.array.JSONDtype]),1
"numpy.asarray(a=pandas.tests.extension.json.array.JSONArray, dtype=numpy.dtype)",2
"numpy.asarray(a=list[collections.UserDict], dtype=numpy.dtype)",1
"numpy.asarray(a=pandas.tests.extension.json.array.JSONArray, dtype=Type[builtins.object])",2
list[pandas.tests.extension.json.array.JSONArray] * numpy.int64,1
numpy.array(list[pandas.tests.extension.json.array.JSONArray]),1
numpy.ndarray[numpy.ndarray] = list[pandas.tests.extension.json.array.JSONArray],1
"numpy.array(list, copy=Type[builtins.object], dtype=builtins.bool)",1
pandas.tests.extension.json.array.JSONDtype == numpy.dtype,1
"numpy.array(list[dict], copy=numpy.dtype, dtype=builtins.bool)",1
"numpy.array(list[dict], copy=str, dtype=builtins.bool)",1
"numpy.array(list[Union[tuple, tuple[tuple[str, int], tuple[str, int], tuple[str, int], tuple[str, int], tuple[str, int], tuple[str, int], tuple[str, int], tuple[str, int]], tuple[tuple[str, int], tuple[str, int], tuple[str, int], tuple[str, int]]]], dtype=Type[builtins.object])",1
"numpy.array(list[Union[tuple, tuple[tuple[str, int], tuple[str, int], tuple[str, int], tuple[str, int], tuple[str, int], tuple[str, int], tuple[str, int], tuple[str, int]]]], dtype=Type[builtins.object])",1
numpy.asarray(a=pandas.tests.extension.json.array.JSONArray),1
"numpy.array(list[Union[tuple, tuple[tuple[str, int]]]], dtype=Type[builtins.object])",1
"numpy.array(list[Union[tuple, tuple[tuple[str, int], tuple[str, int]], tuple[tuple[str, int]]]], dtype=Type[builtins.object])",1
"numpy.array(list[tuple], dtype=Type[builtins.object])",1
"numpy.repeat(a=pandas.tests.extension.json.array.JSONArray, repeats=int)",2
"numpy.repeat(a=pandas.tests.extension.json.array.JSONArray, repeats=list[int])",2
"numpy.repeat(a=pandas.tests.extension.json.array.JSONArray, axis=int, repeats=int)",1
"numpy.repeat(pandas.tests.extension.json.array.JSONArray, int, foo=str)",1
"numpy.argsort(a=pandas.tests.extension.json.array.JSONArray, kind=str)",1
"numpy.asarray(a=pandas.tests.extension.json.array.JSONArray, dtype=NoneType)",1
"numpy.ndarray[slilist[pandas.tests.extension.json.array.JSONArray]e[NoneType, NoneType, NoneType]] = list[pandas.tests.extension.json.array.JSONArray]",1
"numpy.ndarray[slilist[collections.UserDict]e[NoneType, NoneType, NoneType]] = list[collections.UserDict]",1
"numpy.array(builtins.bool, copy=NoneType, dtype=builtins.bool)",2
"numpy.random.mtrand.RandomState.random(numpy.random.mtrand.RandomState, int)",7
numpy.int64 in dict,1
"numpy.asarray(a=tuple[numpy.int64, numpy.int64, numpy.int64, numpy.int64], dtype=Type[builtins.object])",1
"numpy.asarray(a=tuple[numpy.int64, numpy.int64, numpy.int64, numpy.int64, numpy.int64, numpy.int64, numpy.int64, numpy.int64, numpy.int64, numpy.int64, numpy.int64, numpy.int64, numpy.int64, numpy.int64, numpy.int64, numpy.int64, numpy.int64, numpy.int64, numpy.int64, numpy.int64, numpy.int64, numpy.int64, numpy.int64, numpy.int64, numpy.int64, numpy.int64, numpy.int64, numpy.int64, numpy.int64, numpy.int64], dtype=Type[builtins.object])",1
"numpy.ndarray[slilist[Union[numpy.float64, str]]e[NoneType, NoneType, NoneType]] = list[Union[numpy.float64, str]]",1
numpy.nansum(a=numpy.ndarray),1
numpy.prod(a=numpy.ndarray),2
numpy.nanprod(a=numpy.ndarray),1
"numpy.var(a=pandas.core.series.Series, ddof=int)",4
"numpy.std(a=pandas.core.series.Series, ddof=int)",10
numpy.sqrt(int),7
"numpy.ndarray[slilist[Union[numpy.int64, str]]e[NoneType, NoneType, NoneType]] = list[Union[numpy.int64, str]]",1
"numpy.random.mtrand.RandomState.random(numpy.random.mtrand.RandomState, tuple[int, int])",8
"numpy.asarray(a=tuple[numpy.int64, numpy.int64, numpy.int64, numpy.int64, numpy.int64], dtype=Type[builtins.object])",1
numpy.ndarray.any,12
numpy.timedelta64(),1
"numpy.ndarray.fill(numpy.ndarray, numpy.datetime64)",3
"numpy.ndarray[slilist[Union[float, int, pandas._libs.tslibs.timedeltas.Timedelta, pandas._libs.tslibs.timestamps.Timestamp, str]]e[NoneType, NoneType, NoneType]] = list[Union[float, int, pandas._libs.tslibs.timedeltas.Timedelta, pandas._libs.tslibs.timestamps.Timestamp, str]]",1
numpy.float64 != float,1
"numpy.ndarray[slilist[Union[float, numpy.float64, numpy.int64]]e[NoneType, NoneType, NoneType]] = list[Union[float, numpy.float64, numpy.int64]]",1
"numpy.ndarray[slilist[Union[numpy.float64, numpy.int64]]e[NoneType, NoneType, NoneType]] = list[Union[numpy.float64, numpy.int64]]",1
"numpy.ndarray[slilist[Union[float, numpy.int64]]e[NoneType, NoneType, NoneType]] = list[Union[float, numpy.int64]]",1
numpy.isnan(pandas.core.frame.DataFrame),3
numpy.ndarray.mean,1
"numpy.asarray(a=tuple[numpy.int64], dtype=Type[builtins.object])",1
"numpy.ndarray[slilist[Union[numpy.datetime64, numpy.float64, numpy.timedelta64]]e[NoneType, NoneType, NoneType]] = list[Union[numpy.datetime64, numpy.float64, numpy.timedelta64]]",1
"numpy.ndarray[slilist[Union[int, pandas._libs.tslibs.timedeltas.Timedelta, pandas._libs.tslibs.timestamps.Timestamp]]e[NoneType, NoneType, NoneType]] = list[Union[int, pandas._libs.tslibs.timedeltas.Timedelta, pandas._libs.tslibs.timestamps.Timestamp]]",2
"numpy.random.mtrand.RandomState.randint(numpy.random.mtrand.RandomState, int, size=tuple[int, int])",5
"numpy.array(list[numpy.bool_], copy=numpy.dtype, dtype=builtins.bool)",1
"numpy.asarray(a=tuple[numpy.int64, numpy.int64, numpy.int64], dtype=Type[builtins.object])",1
numpy.bool_.item,2
builtins.function.__name__,3
numpy.any(a=pandas.core.frame.DataFrame),2
numpy.bool_(pandas._libs.tslibs.timedeltas.Timedelta),1
"numpy.dot(numpy.ndarray, numpy.ndarray)",14
numpy.transpose(a=numpy.ndarray),2
numpy.transpose(a=list[list[float]]),2
"numpy.ndarray.round(numpy.ndarray, int)",6
"numpy.full(dtype=numpy.dtype, fill_value=pandas._libs.tslibs.nattype.NaTType, shape=tuple[int])",1
float != numpy.float64,1
numpy.ndarray[int] = pandas._libs.tslibs.timestamps.Timestamp,4
"numpy.ndarray[slilist[builtins.set]e[NoneType, NoneType, NoneType]] = list[builtins.set]",1
"numpy.ndarray[slituple[float, float, float, float]e[NoneType, NoneType, NoneType]] = tuple[float, float, float, float]",1
"numpy.ndarray[slilist[Union[builtins.range, numpy.ndarray]]e[NoneType, NoneType, NoneType]] = list[Union[builtins.range, numpy.ndarray]]",1
numpy.ndarray == numpy.int64,2
numpy.asarray(a=dict),1
numpy.sqrt,11
"numpy.array(list[numpy.float64], copy=builtins.bool)",1
"numpy.array(numpy.bool_, copy=NoneType, dtype=builtins.bool)",1
"numpy.ndarray.fill(numpy.ndarray, numpy.bool_)",1
"numpy.ndarray.fill(numpy.ndarray, numpy.float64)",3
"numpy.ndarray[tuple[slilist[int]e[NoneType, NoneType, NoneType], int]] = list[int]",1
"numpy.ndarray[tuple[slipandas.core.series.Seriese[NoneType, NoneType, NoneType], int]] = pandas.core.series.Series",1
"numpy.isclose(a=numpy.ndarray, b=numpy.ndarray)",1
numpy.str_ + str,1
numpy.percentile,14
"numpy.percentile(a=numpy.ndarray, axis=str, interpolation=int, q=numpy.ndarray)",1
"numpy.repeat(a=str, repeats=int)",4
"numpy.asarray(a=tuple[int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int], dtype=Type[builtins.object])",1
"numpy.array(list[Union[numpy.dtype, pandas.core.dtypes.dtypes.DatetimeTZDtype, pandas.core.dtypes.dtypes.PeriodDtype]])",1
"numpy.ndarray[slilist[list[float]]e[NoneType, NoneType, NoneType]] = list[list[float]]",1
numpy.fft.fft,1
numpy.fft.rfft,1
"numpy.ndarray[slilist[tuple[float, pandas._libs.tslibs.timestamps.Timestamp]]e[NoneType, NoneType, NoneType]] = list[tuple[float, pandas._libs.tslibs.timestamps.Timestamp]]",1
"numpy.ndarray[slilist[Union[list, list[str]]]e[NoneType, NoneType, NoneType]] = list[Union[list, list[str]]]",1
"numpy.ndarray[slituple[int, int]e[NoneType, NoneType, NoneType]] = tuple[int, int]",1
numpy.abs,3
"numpy.ndarray[slilist[Union[numpy.float64, pandas.core.series.Series]]e[NoneType, NoneType, NoneType]] = list[Union[numpy.float64, pandas.core.series.Series]]",1
numpy.cumprod,1
numpy.maximum,5
numpy.minimum,6
"numpy.cumsum(a=numpy.ndarray, axis=int)",2
"numpy.ndarray[slilist[Union[float, int, pandas._libs.tslibs.timestamps.Timestamp, str]]e[NoneType, NoneType, NoneType]] = list[Union[float, int, pandas._libs.tslibs.timestamps.Timestamp, str]]",1
numpy.ufunc.accumulate,4
"numpy.cumprod(a=numpy.ndarray, axis=int)",2
"numpy.ones(shape=tuple[int, int, int, int])",2
"numpy.ndarray[tuple[int, int]] = float",3
"numpy.array(list[Union[NoneType, builtins.complex, float, int]])",1
"numpy.array(list[Union[NoneType, builtins.complex, float]])",1
numpy.ndarray > builtins.complex,1
"numpy.ndarray[slilist[Union[datetime.datetime, str]]e[NoneType, NoneType, NoneType]] = list[Union[datetime.datetime, str]]",1
"numpy.generic.view(numpy.timedelta64, str)",6
"numpy.ones(shape=tuple[int, int, int])",2
"numpy.ones(shape=tuple[int, int, int, int, int])",2
numpy.common_type,1
"numpy.common_type(arrays=tuple[numpy.ndarray, numpy.ndarray])",1
"numpy.array(collections.deque, copy=builtins.bool)",1
numpy.ndarray + list[float],1
numpy.random.rand,1
"numpy.linspace(num=int, start=float, stop=float)",3
numpy.int64 in pandas._libs.index.Int8Engine,1
"numpy.asarray(a=pandas.core.indexes.numeric.Int64Index, dtype=Type[numpy.int64])",2
"numpy.ndarray[slilist[Union[NoneType, float, int]]e[NoneType, NoneType, NoneType]] = list[Union[NoneType, float, int]]",1
"numpy.putmask(numpy.ndarray, numpy.ndarray, NoneType)",1
"numpy.ones(dtype=str, shape=tuple[int, int])",2
"numpy.ndarray[tuple[numpy.ndarray, slifloate[NoneType, NoneType, NoneType]]] = float",1
pandas.core.series.Series + numpy.float64,2
pandas.core.series.Series == numpy.dtype,2
"numpy.ndarray[slituple[int, int, int]e[NoneType, NoneType, NoneType]] = tuple[int, int, int]",1
"numpy.zeros(tuple[int, int, int])",2
"numpy.ndarray[slilist[Union[NoneType, float]]e[NoneType, NoneType, NoneType]] = list[Union[NoneType, float]]",1
"numpy.ndarray[slilist[Union[str, tuple[str, str]]]e[NoneType, NoneType, NoneType]] = list[Union[str, tuple[str, str]]]",1
"numpy.ones(dtype=Type[builtins.int], shape=tuple[int, int])",2
"numpy.arange(int, int, int)",23
numpy.ndarray + builtins.complex,1
"numpy.ndarray[tuple[numpy.int64, numpy.int64]]",1
"numpy.ndarray[tuple[int, int]] = numpy.complex128",1
"numpy.asarray(a=tuple[pandas._libs.tslibs.timestamps.Timestamp, pandas._libs.tslibs.timestamps.Timestamp, pandas._libs.tslibs.timestamps.Timestamp, pandas._libs.tslibs.timestamps.Timestamp, pandas._libs.tslibs.timestamps.Timestamp, pandas._libs.tslibs.timestamps.Timestamp, pandas._libs.tslibs.timestamps.Timestamp, pandas._libs.tslibs.timestamps.Timestamp, pandas._libs.tslibs.timestamps.Timestamp], dtype=Type[builtins.object])",1
numpy.float32(),1
numpy.float16(),1
numpy.dtype == Type[numpy.float16],3
numpy.dtype == Type[numpy.uint8],2
"numpy.asarray(a=list[Union[builtins.bool, datetime.datetime]], dtype=Type[numpy.object_])",1
"numpy.asarray(a=list[Union[builtins.bool, builtins.complex]], dtype=Type[numpy.object_])",1
"numpy.asarray(a=list[Union[builtins.complex, float]], dtype=Type[numpy.complex128])",1
"numpy.ndarray[slilist[Union[NoneType, builtins.bool, float, int]]e[NoneType, NoneType, NoneType]] = list[Union[NoneType, builtins.bool, float, int]]",1
"numpy.ndarray[slilist[Union[NoneType, datetime.datetime, float, int]]e[NoneType, NoneType, NoneType]] = list[Union[NoneType, datetime.datetime, float, int]]",1
"numpy.dtype(list[tuple[str, str]])",3
numpy.pi,3
numpy.e,1
numpy.ndarray[tuple[numpy.ndarray]] = str,1
numpy.ndarray[list[numpy.int64]],2
"numpy.issubdtype(arg1=Type[numpy.int32], arg2=Type[numpy.integer])",1
"numpy.ndarray[slilist[list[Union[datetime.datetime, float, int, str]]]e[NoneType, NoneType, NoneType]] = list[list[Union[datetime.datetime, float, int, str]]]",1
"numpy.array(list[Union[NoneType, int]], dtype=Type[builtins.object])",2
"numpy.full(fill_value=int, shape=int)",1
"numpy.array(tuple[str, str], copy=builtins.bool)",1
"numpy.array(list[str], copy=Type[builtins.object], dtype=builtins.bool)",1
NoneType == Type[numpy.object_],1
numpy.array(list[pandas.core.frame.DataFrame]),1
"numpy.ndarray.astype(numpy.ndarray, Type[numpy.complex64])",1
"numpy.array(list[Union[NoneType, str]], copy=numpy.dtype, dtype=builtins.bool)",1
"numpy.array(list[Union[float, str]], copy=numpy.dtype, dtype=builtins.bool)",1
numpy.core.records.fromarrays,3
numpy.recarray.dtype,11
numpy.recarray[str],2
"numpy.zeros(tuple[int], dtype=list[tuple[str, str]])",1
"numpy.asarray(a=tuple[int, float, int], dtype=Type[builtins.object])",1
"numpy.array(tuple[numpy.int64, numpy.int64, float], copy=builtins.bool)",1
"numpy.asarray(a=list[Union[float, numpy.int64]], dtype=Type[builtins.object])",1
"numpy.ndarray[slilist[pandas.core.frame.DataFrame]e[NoneType, NoneType, NoneType]] = list[pandas.core.frame.DataFrame]",1
"numpy.ndarray[slifloate[NoneType, int, NoneType]] = float",5
numpy.array(list[list[float]]),6
"numpy.asarray(a=tuple[pandas._libs.tslibs.period.Period, pandas._libs.tslibs.period.Period, pandas._libs.tslibs.period.Period, pandas._libs.tslibs.period.Period, pandas._libs.tslibs.period.Period], dtype=Type[builtins.object])",1
"numpy.ones(dtype=Type[builtins.float], shape=tuple[int, int])",1
numpy.ma.masked_all,6
numpy.ma.core.getmaskarray(arr=numpy.ma.core.MaskedArray),3
numpy.ma.core.MaskedArray.dtype,19
numpy.ma.core._arraymethod.<locals>.wrapped_method(self=numpy.ma.core.MaskedArray),3
numpy.ma.floatore.MaskedArray[numpy.ndarray] = float,2
numpy.asarray(a=numpy.ma.core.MaskedArray),3
numpy.ma.mrecords.MaskedRecords,1
numpy.ma.core.MaskedArray.soften_mask(self=numpy.ma.core.MaskedArray),2
"numpy.ma.extras.masked_all(shape=tuple[int, int, int])",1
"numpy.ma.extras.masked_all(shape=tuple[int, int])",1
"numpy.ma.extras.masked_all(dtype=Type[builtins.float], shape=tuple[int, int])",2
"numpy.ma.floatore.MaskedArray[tuple[int, int]] = float",1
"numpy.ma.intore.MaskedArray[tuple[int, int]] = int",2
