function,count
"numpy.ndarray[tuple[int, slice[int, NoneType, NoneType], NoneType, NoneType]]",1
"numpy.ndarray[tuple[int, NoneType, builtins.ellipsis, int]]",1
"numpy.ndarray[tuple[int, NoneType, builtins.ellipsis, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[int, NoneType, slice[NoneType, int, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[int, NoneType, slice[NoneType, int, NoneType], int]]",1
"numpy.ndarray[tuple[int, NoneType, slice[NoneType, int, NoneType], slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[int, NoneType, slice[int, NoneType, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[int, NoneType, slice[int, NoneType, NoneType], int]]",1
"numpy.ndarray[tuple[int, NoneType, slice[int, NoneType, NoneType], slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[int, NoneType, NoneType, builtins.ellipsis]]",1
"numpy.ndarray[tuple[int, NoneType, NoneType, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], builtins.ellipsis, slice[NoneType, int, NoneType], int]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], builtins.ellipsis, slice[NoneType, int, NoneType], slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], builtins.ellipsis, int, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], builtins.ellipsis, int, int]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], builtins.ellipsis, int, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], builtins.ellipsis, int, NoneType]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], builtins.ellipsis, slice[int, NoneType, NoneType], slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], builtins.ellipsis, slice[int, NoneType, NoneType], NoneType]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], builtins.ellipsis, NoneType, int]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], builtins.ellipsis, NoneType, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[NoneType, int, NoneType], builtins.ellipsis, int]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[NoneType, int, NoneType], builtins.ellipsis, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[NoneType, int, NoneType], slice[NoneType, int, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[NoneType, int, NoneType], slice[NoneType, int, NoneType], int]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[NoneType, int, NoneType], slice[NoneType, int, NoneType], slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[NoneType, int, NoneType], int, builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[NoneType, int, NoneType], int, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[NoneType, int, NoneType], int, int]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[NoneType, int, NoneType], int, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[NoneType, int, NoneType], int, NoneType]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[NoneType, int, NoneType], slice[int, NoneType, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[NoneType, int, NoneType], slice[int, NoneType, NoneType], int]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[NoneType, int, NoneType], slice[int, NoneType, NoneType], slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[NoneType, int, NoneType], NoneType, builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[NoneType, int, NoneType], NoneType, int]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[NoneType, int, NoneType], NoneType, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], int, builtins.ellipsis, int]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], int, slice[NoneType, int, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], int, slice[NoneType, int, NoneType], slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], int, slice[NoneType, int, NoneType], int]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], int, slice[NoneType, int, NoneType], slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], int, slice[NoneType, int, NoneType], NoneType]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], int, int, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], int, int, NoneType]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], int, int, builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], int, int, int]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], int, int, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], int, slice[int, NoneType, NoneType], int]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], int, NoneType, builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], int, NoneType, int]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], int, NoneType, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], int, builtins.ellipsis, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], int, builtins.ellipsis, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], int, builtins.ellipsis, NoneType]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], int, slice[int, NoneType, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], int, slice[int, NoneType, NoneType], slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], int, slice[int, NoneType, NoneType], slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], int, slice[int, NoneType, NoneType], NoneType]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], int, NoneType, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], int, NoneType, NoneType]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[int, NoneType, NoneType], builtins.ellipsis, int]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[int, NoneType, NoneType], builtins.ellipsis, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[int, NoneType, NoneType], slice[NoneType, int, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[int, NoneType, NoneType], slice[NoneType, int, NoneType], int]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[int, NoneType, NoneType], slice[NoneType, int, NoneType], slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[int, NoneType, NoneType], int, builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[int, NoneType, NoneType], int, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[int, NoneType, NoneType], int, int]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[int, NoneType, NoneType], int, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[int, NoneType, NoneType], int, NoneType]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[int, NoneType, NoneType], slice[int, NoneType, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[int, NoneType, NoneType], slice[int, NoneType, NoneType], int]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[int, NoneType, NoneType], slice[int, NoneType, NoneType], slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[int, NoneType, NoneType], NoneType, builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[int, NoneType, NoneType], NoneType, int]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[int, NoneType, NoneType], NoneType, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], NoneType, builtins.ellipsis, int]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], NoneType, builtins.ellipsis, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], NoneType, slice[NoneType, int, NoneType], slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], NoneType, slice[NoneType, int, NoneType], int]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], NoneType, slice[NoneType, int, NoneType], NoneType]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], NoneType, int, builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], NoneType, int, int]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], NoneType, int, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], NoneType, slice[int, NoneType, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], NoneType, slice[int, NoneType, NoneType], int]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], NoneType, slice[int, NoneType, NoneType], slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], NoneType, NoneType, int]]",1
"numpy.ndarray[tuple[NoneType, builtins.ellipsis, slice[NoneType, int, NoneType], slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[NoneType, builtins.ellipsis, slice[NoneType, int, NoneType], int]]",1
"numpy.ndarray[tuple[NoneType, builtins.ellipsis, slice[NoneType, int, NoneType], NoneType]]",1
"numpy.ndarray[tuple[NoneType, builtins.ellipsis, int, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[NoneType, builtins.ellipsis, int, NoneType]]",1
"numpy.ndarray[tuple[NoneType, builtins.ellipsis, int, int]]",1
"numpy.ndarray[tuple[NoneType, builtins.ellipsis, int, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[NoneType, builtins.ellipsis, slice[int, NoneType, NoneType], slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[NoneType, builtins.ellipsis, slice[int, NoneType, NoneType], int]]",1
"numpy.ndarray[tuple[NoneType, builtins.ellipsis, slice[int, NoneType, NoneType], NoneType]]",1
"numpy.ndarray[tuple[NoneType, builtins.ellipsis, NoneType, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[NoneType, builtins.ellipsis, NoneType, int]]",1
"numpy.ndarray[tuple[NoneType, builtins.ellipsis, NoneType, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[NoneType, builtins.ellipsis, NoneType, NoneType]]",1
"numpy.ndarray[tuple[NoneType, slice[NoneType, int, NoneType], builtins.ellipsis, int]]",1
"numpy.ndarray[tuple[NoneType, slice[NoneType, int, NoneType], builtins.ellipsis, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[NoneType, slice[NoneType, int, NoneType], slice[NoneType, int, NoneType], slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[NoneType, slice[NoneType, int, NoneType], slice[NoneType, int, NoneType], int]]",1
"numpy.ndarray[tuple[NoneType, slice[NoneType, int, NoneType], slice[NoneType, int, NoneType], NoneType]]",1
"numpy.ndarray[tuple[NoneType, slice[NoneType, int, NoneType], int, builtins.ellipsis]]",1
"numpy.ndarray[tuple[NoneType, slice[NoneType, int, NoneType], int, int]]",1
"numpy.ndarray[tuple[NoneType, slice[NoneType, int, NoneType], int, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[NoneType, slice[NoneType, int, NoneType], slice[int, NoneType, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[NoneType, slice[NoneType, int, NoneType], slice[int, NoneType, NoneType], int]]",1
"numpy.ndarray[tuple[NoneType, slice[NoneType, int, NoneType], slice[int, NoneType, NoneType], slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[NoneType, slice[NoneType, int, NoneType], NoneType, int]]",1
"numpy.ndarray[tuple[NoneType, int, builtins.ellipsis, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[NoneType, int, builtins.ellipsis, NoneType]]",1
"numpy.ndarray[tuple[NoneType, int, slice[NoneType, int, NoneType], slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[NoneType, int, slice[NoneType, int, NoneType], NoneType]]",1
"numpy.ndarray[tuple[NoneType, int, int, int]]",1
"numpy.ndarray[tuple[NoneType, int, int, builtins.ellipsis]]",1
"numpy.ndarray[tuple[NoneType, int, int, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[NoneType, int, int, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[NoneType, int, int, NoneType]]",1
"numpy.ndarray[tuple[NoneType, int, slice[int, NoneType, NoneType], slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[NoneType, int, slice[int, NoneType, NoneType], NoneType]]",1
"numpy.ndarray[tuple[NoneType, int, NoneType, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[NoneType, int, NoneType, int]]",1
"numpy.ndarray[tuple[NoneType, int, NoneType, NoneType]]",1
"numpy.ndarray[tuple[NoneType, slice[int, NoneType, NoneType], builtins.ellipsis, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[NoneType, slice[int, NoneType, NoneType], builtins.ellipsis, int]]",1
"numpy.ndarray[tuple[NoneType, slice[int, NoneType, NoneType], builtins.ellipsis, NoneType]]",1
"numpy.ndarray[tuple[NoneType, slice[int, NoneType, NoneType], slice[NoneType, int, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[NoneType, slice[int, NoneType, NoneType], slice[NoneType, int, NoneType], int]]",1
"numpy.ndarray[tuple[NoneType, slice[int, NoneType, NoneType], slice[NoneType, int, NoneType], slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[NoneType, slice[int, NoneType, NoneType], int, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[NoneType, slice[int, NoneType, NoneType], int, NoneType]]",1
"numpy.ndarray[tuple[NoneType, slice[int, NoneType, NoneType], slice[int, NoneType, NoneType], slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[NoneType, slice[int, NoneType, NoneType], slice[int, NoneType, NoneType], int]]",1
"numpy.ndarray[tuple[NoneType, slice[int, NoneType, NoneType], slice[int, NoneType, NoneType], NoneType]]",1
"numpy.ndarray[tuple[NoneType, slice[int, NoneType, NoneType], NoneType, builtins.ellipsis]]",1
"numpy.ndarray[tuple[NoneType, slice[int, NoneType, NoneType], NoneType, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[NoneType, slice[int, NoneType, NoneType], NoneType, int]]",1
"numpy.ndarray[tuple[NoneType, slice[int, NoneType, NoneType], NoneType, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[NoneType, slice[int, NoneType, NoneType], NoneType, NoneType]]",1
"numpy.ndarray[tuple[NoneType, NoneType, builtins.ellipsis, int]]",1
"numpy.ndarray[tuple[NoneType, NoneType, slice[NoneType, int, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[NoneType, NoneType, slice[NoneType, int, NoneType], slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[NoneType, NoneType, slice[NoneType, int, NoneType], int]]",1
"numpy.ndarray[tuple[NoneType, NoneType, slice[NoneType, int, NoneType], slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[NoneType, NoneType, slice[NoneType, int, NoneType], NoneType]]",1
"numpy.ndarray[tuple[NoneType, NoneType, int, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[NoneType, NoneType, int, int]]",1
"numpy.ndarray[tuple[NoneType, NoneType, int, NoneType]]",1
"numpy.ndarray[tuple[NoneType, NoneType, int, builtins.ellipsis]]",1
"numpy.ndarray[tuple[NoneType, NoneType, int, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[NoneType, NoneType, slice[int, NoneType, NoneType], int]]",1
"numpy.ndarray[tuple[NoneType, NoneType, NoneType, builtins.ellipsis]]",1
"numpy.ndarray[tuple[NoneType, NoneType, NoneType, int]]",1
"numpy.ndarray[tuple[NoneType, NoneType, NoneType, slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType]]]",1
numpy.ndarray == list[int],1
"numpy.testing._private.utils.assert_array_equal(x=numpy.ndarray, y=numpy.ndarray)",2
"numpy.random.mtrand.RandomState.randint(numpy.random.mtrand.RandomState, int, int, dtype=str, size=tuple[int, int])",1
numpy.random.seed,1
"numpy.random.mtrand.RandomState.random(numpy.random.mtrand.RandomState, size=tuple[int])",1
"numpy.where(numpy.ndarray, numpy.ndarray, float)",3
numpy.seterr,2
"numpy.allclose(a=numpy.float64, b=numpy.ndarray, equal_nan=builtins.bool)",1
numpy.seterr(all=str),1
"numpy.random.mtrand.RandomState.seed(numpy.random.mtrand.RandomState, seed=int)",1
"numpy.seterr(divide=str, invalid=str, over=str, under=str)",1
"numpy.allclose(a=tuple[numpy.float64, numpy.float64], b=tuple[numpy.float64, numpy.float64], equal_nan=builtins.bool)",1
numpy.absolute(dask.array.core.Array),4
numpy.sqrt(float),1
int - numpy.float64,1
dask.array.core.Array * numpy.float64,1
"Type[numpy.float64] in tuple[Type[builtins.list], Type[builtins.tuple], Type[builtins.set]]",1
numpy.float64 / dask.array.core.Array,1
"numpy.power(numpy.ndarray, float)",1
"numpy.where(numpy.ndarray, numpy.float64, numpy.ndarray)",1
"numpy.subtract(numpy.float64, numpy.ndarray)",1
"numpy.subtract(numpy.ndarray, numpy.ndarray)",6
"numpy.where(dask.array.core.Array, int, dask.array.core.Array)",1
"numpy.true_divide(numpy.ndarray, numpy.ndarray)",7
"numpy.allclose(a=tuple[numpy.ndarray, numpy.ndarray], b=tuple[numpy.ndarray, numpy.ndarray], equal_nan=builtins.bool)",1
"numpy.xlogy(numpy.ndarray, numpy.ndarray)",2
"numpy.full_like(a=numpy.ndarray, fill_value=numpy.float64)",2
numpy.ndarray += numpy.float64,2
int + numpy.float64,1
numpy.float64 - numpy.float64,2
float + numpy.float64,1
"numpy.float64[tuple[builtins.ellipsis, NoneType, NoneType, NoneType, NoneType, NoneType, NoneType]]",1
"numpy.isnan(tuple[int, int, int, int, int, int])",1
"numpy.float64[tuple[builtins.ellipsis, NoneType, NoneType, NoneType, NoneType, NoneType, NoneType, NoneType]]",1
numpy.isnan(tuple),1
numpy.int64 > float,4
numpy.int64 / float,1
"numpy.cumsum(a=tuple[int, int, int, int, int, int, int, int, int, int, int])",1
numpy.ufunc.__doc__,1
numpy.log,2
numpy.arccos(numpy.ndarray),3
numpy.ufunc,2
numpy.arccosh(numpy.ndarray),5
numpy.arccosh(dask.array.core.Array),2
numpy.arcsin(numpy.ndarray),3
numpy.arcsinh(numpy.ndarray),5
numpy.arcsinh(dask.array.core.Array),2
numpy.arctan(numpy.ndarray),3
numpy.arctanh(numpy.ndarray),5
numpy.arctanh(dask.array.core.Array),2
numpy.invert(numpy.ndarray),6
numpy.cbrt(numpy.ndarray),5
numpy.cbrt(dask.array.core.Array),2
numpy.conjugate(dask.array.core.Array),2
numpy.cosh(dask.array.core.Array),2
numpy.degrees(dask.array.core.Array),2
numpy.exp2(numpy.ndarray),5
numpy.exp2(dask.array.core.Array),2
numpy.fabs(dask.array.core.Array),2
numpy.floor(numpy.ndarray),3
numpy.invert(dask.array.core.Array),2
numpy.isinf(dask.array.core.Array),2
numpy.log(dask.array.core.Array),2
numpy.log1p(dask.array.core.Array),2
numpy.log2(numpy.ndarray),3
numpy.logical_not(dask.array.core.Array),2
numpy.negative(numpy.ndarray),3
numpy.rad2deg(dask.array.core.Array),2
numpy.reciprocal(numpy.ndarray),5
numpy.reciprocal(dask.array.core.Array),2
numpy.rint(numpy.ndarray),3
numpy.sign(dask.array.core.Array),2
numpy.sin(dask.array.core.Array),4
numpy.spacing(numpy.ndarray),5
numpy.spacing(dask.array.core.Array),2
numpy.square(dask.array.core.Array),2
numpy.tanh(dask.array.core.Array),2
numpy.trunc(numpy.ndarray),3
"numpy.add(dask.array.core.Array, dask.array.core.Array)",2
"numpy.add(numpy.ndarray, int)",2
"numpy.add(int, numpy.ndarray)",3
"numpy.arctan2(dask.array.core.Array, dask.array.core.Array)",1
"numpy.arctan2(numpy.ndarray, int)",3
"numpy.arctan2(int, numpy.ndarray)",2
"numpy.copysign(numpy.ndarray, numpy.ndarray)",3
"numpy.copysign(dask.array.core.Array, dask.array.core.Array)",1
"numpy.copysign(numpy.ndarray, int)",2
"numpy.copysign(int, numpy.ndarray)",3
"numpy.true_divide(dask.array.core.Array, dask.array.core.Array)",2
"numpy.true_divide(numpy.ndarray, int)",5
"numpy.true_divide(int, numpy.ndarray)",5
"numpy.equal(dask.array.core.Array, dask.array.core.Array)",1
"numpy.equal(numpy.ndarray, int)",2
"numpy.equal(int, numpy.ndarray)",3
"numpy.bitwise_and(numpy.ndarray, numpy.ndarray)",5
"numpy.bitwise_and(dask.array.core.Array, dask.array.core.Array)",1
"numpy.bitwise_and(numpy.ndarray, int)",3
"numpy.bitwise_and(int, numpy.ndarray)",2
"numpy.bitwise_or(numpy.ndarray, numpy.ndarray)",3
"numpy.bitwise_or(dask.array.core.Array, dask.array.core.Array)",1
"numpy.bitwise_or(numpy.ndarray, int)",2
"numpy.bitwise_or(int, numpy.ndarray)",3
"numpy.bitwise_xor(numpy.ndarray, numpy.ndarray)",5
"numpy.bitwise_xor(dask.array.core.Array, dask.array.core.Array)",1
"numpy.bitwise_xor(numpy.ndarray, int)",3
"numpy.bitwise_xor(int, numpy.ndarray)",2
"numpy.floor_divide(numpy.ndarray, numpy.ndarray)",3
"numpy.floor_divide(dask.array.core.Array, dask.array.core.Array)",1
"numpy.floor_divide(numpy.ndarray, int)",2
"numpy.floor_divide(int, numpy.ndarray)",3
"numpy.fmax(numpy.ndarray, numpy.ndarray)",5
"numpy.fmax(numpy.ndarray, int)",3
"numpy.fmax(int, numpy.ndarray)",2
"numpy.fmin(dask.array.core.Array, dask.array.core.Array)",1
"numpy.fmin(numpy.ndarray, int)",2
"numpy.fmin(int, numpy.ndarray)",3
"numpy.fmod(dask.array.core.Array, dask.array.core.Array)",1
"numpy.fmod(numpy.ndarray, int)",3
"numpy.fmod(int, numpy.ndarray)",2
"numpy.greater(numpy.ndarray, numpy.ndarray)",3
"numpy.greater(dask.array.core.Array, dask.array.core.Array)",1
"numpy.greater(numpy.ndarray, int)",2
"numpy.greater(int, numpy.ndarray)",3
"numpy.greater_equal(numpy.ndarray, numpy.ndarray)",5
"numpy.greater_equal(dask.array.core.Array, dask.array.core.Array)",1
"numpy.greater_equal(numpy.ndarray, int)",3
"numpy.greater_equal(int, numpy.ndarray)",2
"numpy.hypot(dask.array.core.Array, dask.array.core.Array)",1
"numpy.hypot(numpy.ndarray, int)",2
"numpy.hypot(int, numpy.ndarray)",3
"numpy.ldexp(dask.array.core.Array, dask.array.core.Array)",1
"numpy.ldexp(numpy.ndarray, int)",3
"numpy.ldexp(int, numpy.ndarray)",2
"numpy.less(numpy.ndarray, numpy.ndarray)",3
"numpy.less(dask.array.core.Array, dask.array.core.Array)",1
"numpy.less(numpy.ndarray, int)",2
"numpy.less(int, numpy.ndarray)",3
"numpy.less_equal(numpy.ndarray, numpy.ndarray)",5
"numpy.less_equal(dask.array.core.Array, dask.array.core.Array)",1
"numpy.less_equal(numpy.ndarray, int)",3
"numpy.less_equal(int, numpy.ndarray)",2
"numpy.logaddexp(dask.array.core.Array, dask.array.core.Array)",1
"numpy.logaddexp(numpy.ndarray, int)",2
"numpy.logaddexp(int, numpy.ndarray)",3
"numpy.logaddexp2(dask.array.core.Array, dask.array.core.Array)",1
"numpy.logaddexp2(numpy.ndarray, int)",3
"numpy.logaddexp2(int, numpy.ndarray)",2
"numpy.logical_and(dask.array.core.Array, dask.array.core.Array)",1
"numpy.logical_and(numpy.ndarray, int)",2
"numpy.logical_and(int, numpy.ndarray)",3
"numpy.logical_or(dask.array.core.Array, dask.array.core.Array)",1
"numpy.logical_or(numpy.ndarray, int)",3
"numpy.logical_or(int, numpy.ndarray)",2
"numpy.logical_xor(dask.array.core.Array, dask.array.core.Array)",1
"numpy.logical_xor(numpy.ndarray, int)",2
"numpy.logical_xor(int, numpy.ndarray)",3
"numpy.minimum(dask.array.core.Array, dask.array.core.Array)",1
"numpy.minimum(numpy.ndarray, int)",2
"numpy.minimum(int, numpy.ndarray)",3
"numpy.remainder(numpy.ndarray, numpy.ndarray)",6
"numpy.remainder(dask.array.core.Array, dask.array.core.Array)",2
"numpy.remainder(numpy.ndarray, int)",5
"numpy.remainder(int, numpy.ndarray)",5
"numpy.multiply(dask.array.core.Array, dask.array.core.Array)",2
"numpy.multiply(numpy.ndarray, int)",2
"numpy.multiply(int, numpy.ndarray)",3
"numpy.nextafter(numpy.ndarray, numpy.ndarray)",5
"numpy.nextafter(dask.array.core.Array, dask.array.core.Array)",1
"numpy.nextafter(numpy.ndarray, int)",3
"numpy.nextafter(int, numpy.ndarray)",2
"numpy.not_equal(numpy.ndarray, numpy.ndarray)",3
"numpy.not_equal(dask.array.core.Array, dask.array.core.Array)",1
"numpy.not_equal(numpy.ndarray, int)",2
"numpy.not_equal(int, numpy.ndarray)",3
"numpy.power(numpy.ndarray, numpy.ndarray)",5
"numpy.power(dask.array.core.Array, dask.array.core.Array)",1
"numpy.power(numpy.ndarray, int)",3
"numpy.power(int, numpy.ndarray)",2
"numpy.subtract(dask.array.core.Array, dask.array.core.Array)",1
"numpy.subtract(numpy.ndarray, int)",3
"numpy.subtract(int, numpy.ndarray)",2
"numpy.float_power(numpy.ndarray, numpy.ndarray)",5
"numpy.float_power(dask.array.core.Array, dask.array.core.Array)",1
"numpy.float_power(numpy.ndarray, int)",3
"numpy.float_power(int, numpy.ndarray)",2
"numpy.ufunc.outer(numpy.ufunc, numpy.ndarray, numpy.ndarray)",6
numpy.ufunc.outer,4
numpy.add,3
"numpy.ufunc.outer(numpy.ufunc, int, numpy.ndarray)",1
"numpy.ufunc.outer(numpy.ufunc, float, numpy.ndarray)",1
"numpy.ufunc.outer(numpy.ufunc, list[int], numpy.ndarray)",1
"numpy.ufunc.outer(numpy.ufunc, numpy.int64, numpy.ndarray)",1
"numpy.ones(dtype=numpy.dtype, shape=tuple)",1
numpy.ndarray.real,1
numpy.ndarray.imag,1
numpy.ndarray.conj(numpy.ndarray),1
